sample_id,split,label,category,type,change_type,description,longitude,latitude,zoom,t0_start,t0_end,t1_start,t1_end,t0_path,t1_path,t0_shape,t1_shape
human_117,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-60.10141703382856,-0.752385686282279,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_117_t0.npy,val/images/human_117_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_128,val,1,mining_emergence,positive,mining,Mining site emerged,-55.0980485,-10.0960615,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_128_t0.npy,val/images/mining_128_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_40,val,1,mining_emergence,positive,mining,Mining site emerged,-62.1444833166952,4.285661273081155,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_40_t0.npy,val/images/mining_40_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1729,val,1,mining_emergence,positive,mining,Mining site emerged,-77.22957072028437,-0.127124436743828,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1729_t0.npy,val/images/mining_1729_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_881,val,1,mining_emergence,positive,mining,Mining site emerged,-56.308064416622734,-6.792815249760882,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_881_t0.npy,val/images/mining_881_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_574,val,1,mining_emergence,positive,mining,Mining site emerged,-54.97732741634298,-8.25650524915958,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_574_t0.npy,val/images/mining_574_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2239,val,1,mining_emergence,positive,mining,Mining site emerged,-69.90466722630265,-12.717915564495208,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_2239_t0.npy,val/images/mining_2239_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2349,val,1,mining_emergence,positive,mining,Mining site emerged,-46.22516913443514,-1.313061894127346,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_2349_t0.npy,val/images/mining_2349_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_464,val,0,natural_change,negative,natural,Natural change,-76.8940848995459,-7.636714600153511,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_464_t0.npy,val/images/natural_464_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_316,val,0,natural_change,negative,natural,Natural change,-54.90868466521171,4.80868164124657,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_316_t0.npy,val/images/natural_316_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_25,val,1,mining_emergence,positive,mining,Mining site emerged,-61.83533630112394,4.366437274977002,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_25_t0.npy,val/images/mining_25_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1084,val,1,mining_emergence,positive,mining,Mining site emerged,-56.092548083589456,-7.936253750362657,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1084_t0.npy,val/images/mining_1084_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_284,val,1,mining_emergence,positive,mining,Mining site emerged,-61.67409708332338,6.467187250434185,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_284_t0.npy,val/images/mining_284_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_937,val,1,mining_emergence,positive,mining,Mining site emerged,-55.160173249055866,-10.079961082581326,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_937_t0.npy,val/images/mining_937_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_358,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.27872716448485,-15.318479251795921,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_358_t0.npy,val/images/human_358_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_210,val,1,mining_emergence,positive,mining,Mining site emerged,-56.741432,-7.6174925,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_210_t0.npy,val/images/mining_210_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_276,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-64.60720002411792,-17.06919406477126,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_276_t0.npy,val/images/human_276_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_154,val,0,natural_change,negative,natural,Natural change,-65.69245420347741,-15.971655938115383,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_154_t0.npy,val/images/natural_154_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_660,val,1,mining_emergence,positive,mining,Mining site emerged,-51.02136424999115,-6.937863916728625,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_660_t0.npy,val/images/mining_660_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_483,val,0,natural_change,negative,natural,Natural change,-72.39160006394962,-11.687546285859726,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_483_t0.npy,val/images/natural_483_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1327,val,1,mining_emergence,positive,mining,Mining site emerged,-63.3634765,6.54675,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1327_t0.npy,val/images/mining_1327_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2173,val,1,mining_emergence,positive,mining,Mining site emerged,-67.6276304765874,-15.390389678489278,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_2173_t0.npy,val/images/mining_2173_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1531,val,1,mining_emergence,positive,mining,Mining site emerged,-77.21456125901199,-0.184909370678541,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1531_t0.npy,val/images/mining_1531_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_350,val,1,mining_emergence,positive,mining,Mining site emerged,-56.70788274988503,-7.887390583094787,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_350_t0.npy,val/images/mining_350_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_55,val,0,natural_change,negative,natural,Natural change,-62.82560323312617,6.650066172269515,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_55_t0.npy,val/images/natural_55_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_137,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-60.13542492752046,-0.790445034110177,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_137_t0.npy,val/images/human_137_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_20,val,1,mining_emergence,positive,mining,Mining site emerged,-61.508438989201245,4.716462104502426,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_20_t0.npy,val/images/mining_20_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_11,val,1,mining_emergence,positive,mining,Mining site emerged,-66.7590133983827,3.713040530229416,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_11_t0.npy,val/images/mining_11_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_187,val,0,natural_change,negative,natural,Natural change,-62.90737371712413,6.226360909707897,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_187_t0.npy,val/images/natural_187_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1642,val,1,mining_emergence,positive,mining,Mining site emerged,-77.25274513580166,-0.170682506237739,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1642_t0.npy,val/images/mining_1642_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1251,val,1,mining_emergence,positive,mining,Mining site emerged,-61.4423935,6.2154315,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1251_t0.npy,val/images/mining_1251_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1620,val,1,mining_emergence,positive,mining,Mining site emerged,-77.21018890344097,-0.327371656060066,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1620_t0.npy,val/images/mining_1620_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_248,val,1,mining_emergence,positive,mining,Mining site emerged,-56.241884416640566,-6.754725749725428,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_248_t0.npy,val/images/mining_248_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_300,val,0,natural_change,negative,natural,Natural change,-54.98639568386541,4.659066791715404,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_300_t0.npy,val/images/natural_300_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_142,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-52.38133340566913,-0.897482169109065,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_142_t0.npy,val/images/human_142_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_131,val,1,mining_emergence,positive,mining,Mining site emerged,-55.361651334867716,-9.924792168203325,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_131_t0.npy,val/images/mining_131_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1305,val,1,mining_emergence,positive,mining,Mining site emerged,-62.8949955,6.0149705,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1305_t0.npy,val/images/mining_1305_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2163,val,1,mining_emergence,positive,mining,Mining site emerged,-65.57196232287423,-15.470810702281664,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_2163_t0.npy,val/images/mining_2163_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1894,val,1,mining_emergence,positive,mining,Mining site emerged,-62.07952382876742,4.157782435698389,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1894_t0.npy,val/images/mining_1894_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_448,val,0,natural_change,negative,natural,Natural change,-76.75041839912305,1.064989897322704,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_448_t0.npy,val/images/natural_448_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1168,val,1,mining_emergence,positive,mining,Mining site emerged,-61.5531965,6.362508,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1168_t0.npy,val/images/mining_1168_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_462,val,0,natural_change,negative,natural,Natural change,-76.78268368138454,-7.820321277794153,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_462_t0.npy,val/images/natural_462_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1148,val,1,mining_emergence,positive,mining,Mining site emerged,-61.4916165,4.764689,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1148_t0.npy,val/images/mining_1148_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1765,val,1,mining_emergence,positive,mining,Mining site emerged,-77.2436826367219,-0.177965412813239,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1765_t0.npy,val/images/mining_1765_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2021,val,1,mining_emergence,positive,mining,Mining site emerged,-77.84432301119976,-1.114626676966739,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_2021_t0.npy,val/images/mining_2021_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_106,val,1,mining_emergence,positive,mining,Mining site emerged,-62.195256,4.4715535,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_106_t0.npy,val/images/mining_106_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_644,val,1,mining_emergence,positive,mining,Mining site emerged,-57.52715425025598,-9.38390958277863,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_644_t0.npy,val/images/mining_644_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_239,val,0,natural_change,negative,natural,Natural change,-47.09768178516217,-4.223436184412774,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_239_t0.npy,val/images/natural_239_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1857,val,1,mining_emergence,positive,mining,Mining site emerged,-67.94418274345016,-4.000375398570466,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1857_t0.npy,val/images/mining_1857_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1863,val,1,mining_emergence,positive,mining,Mining site emerged,-68.47536116537296,-4.285530140953375,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1863_t0.npy,val/images/mining_1863_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_631,val,1,mining_emergence,positive,mining,Mining site emerged,-63.565715,-9.7908465,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_631_t0.npy,val/images/mining_631_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1879,val,1,mining_emergence,positive,mining,Mining site emerged,-68.66586732913937,-2.15810812453492,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1879_t0.npy,val/images/mining_1879_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_317,val,0,natural_change,negative,natural,Natural change,-54.90567776755259,4.804436609257225,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_317_t0.npy,val/images/natural_317_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1482,val,1,mining_emergence,positive,mining,Mining site emerged,-61.55039571492625,6.39808856470951,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1482_t0.npy,val/images/mining_1482_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_50,val,1,mining_emergence,positive,mining,Mining site emerged,-62.199476240374786,4.417101264121156,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_50_t0.npy,val/images/mining_50_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_67,val,0,natural_change,negative,natural,Natural change,-67.84103065771492,4.873178392066224,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_67_t0.npy,val/images/natural_67_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_569,val,1,mining_emergence,positive,mining,Mining site emerged,-57.32426475009747,-6.096656583413067,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_569_t0.npy,val/images/mining_569_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_237,val,0,natural_change,negative,natural,Natural change,-46.185659432724016,-3.852273305322945,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_237_t0.npy,val/images/natural_237_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1239,val,1,mining_emergence,positive,mining,Mining site emerged,-61.7656695,6.418806,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1239_t0.npy,val/images/mining_1239_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_952,val,1,mining_emergence,positive,mining,Mining site emerged,-50.9880265,-7.828334,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_952_t0.npy,val/images/mining_952_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2362,val,1,mining_emergence,positive,mining,Mining site emerged,-52.24490351433612,0.696128857465365,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_2362_t0.npy,val/images/mining_2362_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_271,val,1,mining_emergence,positive,mining,Mining site emerged,-59.037014,6.694284,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_271_t0.npy,val/images/mining_271_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1003,val,1,mining_emergence,positive,mining,Mining site emerged,-56.24891683310264,-6.771199333563193,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1003_t0.npy,val/images/mining_1003_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_653,val,1,mining_emergence,positive,mining,Mining site emerged,-70.05474391503007,-12.964444250693278,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_653_t0.npy,val/images/mining_653_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1952,val,1,mining_emergence,positive,mining,Mining site emerged,-77.30414821525397,-0.18821513679949,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1952_t0.npy,val/images/mining_1952_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_157,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.73380725016183,-1.536333044265049,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_157_t0.npy,val/images/human_157_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2366,val,1,mining_emergence,positive,mining,Mining site emerged,-66.78964820265195,3.682009376708068,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_2366_t0.npy,val/images/mining_2366_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_291,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-64.91009250380618,-16.874062349393707,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_291_t0.npy,val/images/human_291_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1226,val,1,mining_emergence,positive,mining,Mining site emerged,-61.7580935,6.428935,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1226_t0.npy,val/images/mining_1226_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_524,val,1,mining_emergence,positive,mining,Mining site emerged,-53.73878,-6.0592545,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_524_t0.npy,val/images/mining_524_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2315,val,1,mining_emergence,positive,mining,Mining site emerged,-67.94159947753064,-15.451580019804819,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_2315_t0.npy,val/images/mining_2315_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_700,val,1,mining_emergence,positive,mining,Mining site emerged,-55.067838,-8.2310965,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_700_t0.npy,val/images/mining_700_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1504,val,1,mining_emergence,positive,mining,Mining site emerged,-63.48270514108523,-9.96591789235103,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1504_t0.npy,val/images/mining_1504_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1047,val,1,mining_emergence,positive,mining,Mining site emerged,-57.38806325011521,-6.089558583413056,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1047_t0.npy,val/images/mining_1047_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_32,val,1,mining_emergence,positive,mining,Mining site emerged,-62.05372147706109,4.206880820173387,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_32_t0.npy,val/images/mining_32_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_301,val,1,mining_emergence,positive,mining,Mining site emerged,-55.65868424933798,-9.717777582671328,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_301_t0.npy,val/images/mining_301_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_246,val,0,natural_change,negative,natural,Natural change,-50.444174637200625,-12.192095395843687,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_246_t0.npy,val/images/natural_246_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_84,val,1,mining_emergence,positive,mining,Mining site emerged,-61.516473776227755,6.192680452137294,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_84_t0.npy,val/images/mining_84_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1556,val,1,mining_emergence,positive,mining,Mining site emerged,-77.26092161067892,-0.283541142586857,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1556_t0.npy,val/images/mining_1556_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_415,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-78.4769961190606,-3.578804402704772,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_415_t0.npy,val/images/human_415_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_973,val,1,mining_emergence,positive,mining,Mining site emerged,-61.49131683343943,4.771232166773571,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_973_t0.npy,val/images/mining_973_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_232,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.633654378423245,-2.666767330179865,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_232_t0.npy,val/images/human_232_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_494,val,1,mining_emergence,positive,mining,Mining site emerged,-56.73924825009743,-6.672565416675585,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_494_t0.npy,val/images/mining_494_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_81,val,1,mining_emergence,positive,mining,Mining site emerged,-61.45078612250386,6.203991713244315,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_81_t0.npy,val/images/mining_81_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_447,val,1,mining_emergence,positive,mining,Mining site emerged,-55.54505866727053,5.015348666063832,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_447_t0.npy,val/images/mining_447_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_914,val,1,mining_emergence,positive,mining,Mining site emerged,-54.94039775045286,4.400568916356548,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_914_t0.npy,val/images/mining_914_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_300,val,1,mining_emergence,positive,mining,Mining site emerged,-70.02071749999999,-12.848668,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_300_t0.npy,val/images/mining_300_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_788,val,1,mining_emergence,positive,mining,Mining site emerged,-56.2938855,-6.8354885,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_788_t0.npy,val/images/mining_788_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2,val,1,mining_emergence,positive,mining,Mining site emerged,-66.81604432225687,3.715594073270162,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_2_t0.npy,val/images/mining_2_t1.npy,"(48, 48, 6)","(48, 48, 6)"
